,Active,rhha_57_rescore,rhha_57_predict,rhha_96_rescore,rhha_96_predict,rrha_16_rescore,rrha_16_predict,rrha_4_rescore,rrha_4_predict,rrha_8_rescore,rrha_8_predict,rrhh_6_rescore,rrhh_6_predict
3343,0.0,0.0,0.0,0.3392970187451032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3676775048078432,1.0
3344,0.0,0.21970487043325515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325636664719579,1.0
3345,0.0,0.0,0.0,0.23979203761881762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692460463996474,1.0
3348,0.0,0.436835363271997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3349,0.0,0.5209714392907002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18053271981090058,1.0
3350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306148173212277,1.0
3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,0.0,0.0,0.0,0.1334486128700494,1.0,0.0,0.0,0.0,0.0,0.49843015376587574,1.0,0.0,0.0
3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,0.0,0.30783786073225905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,0.0,0.0,0.0,0.14247708499015554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,0.0,0.35905914325664123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,0.0,0.63152080764279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,0.0,0.22392413713719994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199681381839562,1.0
3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,0.0,0.4564902393679724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30575361082485764,1.0
3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,0.0,0.48031290464534393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18723703565500838,1.0,0.0,0.0
3370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,0.0,0.3485382968080155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932096027420431,1.0,0.4960728860025422,1.0
3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,0.0,0.0,0.0,0.0,0.0,0.3639459345389453,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,0.0,0.3290232046553424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,0.0,0.0,0.0,0.0,0.0,0.25469195118255983,1.0,0.0,0.0,0.3953883597183824,1.0,0.0,0.0
3379,0.0,0.49723453452438704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,0.0,0.3994540123073903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32490661776452345,1.0
3381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,0.0,0.30501540159642415,1.0,0.16828561103373196,1.0,0.36493317889925947,1.0,0.32178618117619273,1.0,0.30569906637228206,1.0,0.0,0.0
3383,0.0,0.43066622869305027,1.0,0.0,0.0,0.0,0.0,0.4689159320221705,1.0,0.0,0.0,0.0,0.0
3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389980027773049,1.0,0.0,0.0
3385,0.0,0.0,0.0,0.1569633905505169,1.0,0.0,0.0,0.0,0.0,0.43338551246772183,1.0,0.0,0.0
3386,0.0,0.5170578264041386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,0.0,0.43790972751977164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,0.0,0.1548440599452181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,0.0,0.0,0.0,0.0,0.0,0.3639459345389453,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3393,0.0,0.2781972131855286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,0.0,0.39858795940554703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34237418833078825,1.0
3396,0.0,0.43836376736927596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12928806160099993,1.0,0.0,0.0,0.0,0.0
3398,0.0,0.48601230924192995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.0,0.4928347589656139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839628779339933,1.0,0.0,0.0
3402,0.0,0.0,0.0,0.7598848483677882,1.0,0.0,0.0,0.3384842675880867,1.0,0.8859813371431479,1.0,0.0,0.0
3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29610417745609285,1.0,0.0,0.0,0.0,0.0
3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,0.0,0.4896970795638439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17626870327679378,1.0,0.0,0.0,0.0,0.0
3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,0.0,0.2867388462924765,1.0,0.0,0.0,0.0,0.0,0.31430559832111127,1.0,0.0,0.0,0.2940159588118,1.0
3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,0.0,0.5482912587039251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34462538453523506,1.0,0.0,0.0,0.0,0.0
3414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524975135946962,1.0,0.0,0.0
3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,0.0,0.6229481317960358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102065048520303,1.0,0.6042539810038638,1.0
3418,0.0,0.3343585923835022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914908739472852,1.0,0.3388576267343838,1.0
3419,0.0,0.44755756803287894,1.0,0.0,0.0,0.37810921017923815,1.0,0.0,0.0,0.4536912305783519,1.0,0.0,0.0
3420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215281242846877,1.0
3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49125886619299164,1.0,0.0,0.0
3424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6008434389416605,1.0
3425,0.0,0.0,0.0,0.0,0.0,0.5078961878262702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,0.0,0.0,0.0,0.42991355905048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4823937165286677,1.0
3429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,0.0,0.3312813783369932,1.0,0.4377064857262667,1.0,0.632434746257173,1.0,0.4560327036666767,1.0,0.0,0.0,0.0,0.0
3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316106950104821,1.0
3434,0.0,0.3878442012046318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337299980771222,1.0
3435,0.0,0.6784919350209783,1.0,0.0,0.0,0.6124720549493458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,0.0,0.14944258464455396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789095314674019,1.0
3437,0.0,0.37814118002760067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262208841951799,1.0,0.7021831334223414,1.0
3438,0.0,0.0,0.0,0.22370239221328392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612243392242668,1.0
3439,0.0,0.41309156333359254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6132305393474213,1.0
3441,0.0,0.3800695233933612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728604055504728,1.0
3443,0.0,0.4264950546089914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618303366540806,1.0
3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,0.0,0.0,0.0,0.16617242866546433,1.0,0.5653064399048658,1.0,0.22015294474351998,1.0,0.0,0.0,0.0,0.0
3446,0.0,0.5377110269829396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,0.0,0.6134221477787941,1.0,0.0,0.0,0.0,0.0,0.11177202535101993,1.0,0.0,0.0,0.0,0.0
3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,0.0,0.5156323194903736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698829763368909,1.0,0.0,0.0
3452,0.0,0.0,0.0,0.4207260250957773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3453,0.0,0.4195623592806277,1.0,0.10990634089251528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3454,0.0,0.3565074281158539,1.0,0.13347826189259127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213192591320858,1.0
3455,0.0,0.0,0.0,0.0,0.0,0.3566323351933497,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,0.0,0.29537600887457827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676534438209303,1.0
3457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458,0.0,0.5929236883627548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989950971246028,1.0
3459,0.0,0.0,0.0,0.6925688112226998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,0.0,0.0,0.0,0.17579250221210585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,0.0,0.2900489628581092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,0.0,0.0,0.0,0.19698638198847385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3464,0.0,0.4365859026962572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761580966555006,1.0
3465,0.0,0.0,0.0,0.11177638403813495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3466,0.0,0.3642124309364133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4853455725530774,1.0,0.0,0.0
3467,0.0,0.0,0.0,0.07841390761180134,1.0,0.31521138329032405,1.0,0.0,0.0,0.0,0.0,0.07840924600026389,1.0
3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,0.0,0.39043443287315616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3474,0.0,0.3172931475374726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,0.0,0.2495606377056323,1.0,0.20193113219851855,1.0,0.35517785389624523,1.0,0.7062591029280565,1.0,0.5756786257762587,1.0,0.3136497686006011,1.0
3476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6505392202098573,1.0,0.0,0.0
3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41847518414733376,1.0
3480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308826368724791,1.0,0.0,0.0
3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482,0.0,0.14265947115438005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483,0.0,0.0,0.0,0.2381099899614787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646402971392921,1.0
3485,0.0,0.0,0.0,0.0,0.0,0.5951600948236987,1.0,0.44666638103737943,1.0,0.0,0.0,0.0,0.0
3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527178316963426,1.0
3487,0.0,0.29894726441231756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3489,0.0,0.43535312307513796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491,0.0,0.6852094913365007,1.0,0.0,0.0,0.5740537668128192,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,0.0,0.0,0.0,0.21049711404257776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,0.0,0.6554446921177401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,0.0,0.39969249846936816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,0.0,0.0,0.0,0.24415855431917688,1.0,0.0,0.0,0.0,0.0,0.49021942729913903,1.0,0.49301032591724037,1.0
3496,0.0,0.4351206159435048,1.0,0.13868287199497342,1.0,0.12463787013785166,1.0,0.0,0.0,0.24625680005608075,1.0,0.0,0.0
3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765111746838167,1.0,0.0,0.0,0.0,0.0
3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.0,0.44994582419891793,1.0,0.0,0.0,0.33121924542168046,1.0,0.0,0.0,0.477610488289716,1.0,0.24673637892634037,1.0
3501,0.0,0.4497860297911551,1.0,0.1187766561627247,1.0,0.4462863299553754,1.0,0.4953612487681711,1.0,0.4626089261137991,1.0,0.0,0.0
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,0.0,0.5438995837669094,1.0,0.04795022646207836,1.0,0.4061692243591043,1.0,0.4596926893484178,1.0,0.8467539934266362,1.0,0.1931999419097441,1.0
3504,0.0,0.0,0.0,0.17797049872267434,1.0,0.6565250502349971,1.0,0.47637629182102625,1.0,0.4385221697186914,1.0,0.0,0.0
3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468688514645574,1.0
3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,0.0,0.0,0.0,0.24882473300085572,1.0,0.4683269640481448,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,0.0,0.2962356294970022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,0.0,0.5553881169896422,1.0,0.0,0.0,0.0,0.0,0.20399806365545747,1.0,0.0,0.0,0.0,0.0
3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257497315837,1.0,0.0,0.0,0.4236781919152194,1.0
3512,0.0,0.36111039427037617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,0.0,0.4673660377035338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,0.0,0.34077115064625985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,0.0,0.3301449961147874,1.0,0.0,0.0,0.34946556406412077,1.0,0.0,0.0,0.7814945626116343,1.0,0.0,0.0
3516,0.0,0.3665882082875068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26429509998168277,1.0
3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,0.0,0.0,0.0,0.29807025975413837,1.0,0.0,0.0,0.3864951750102342,1.0,0.0,0.0,0.0,0.0
3519,0.0,0.0,0.0,0.0,0.0,0.6963389981940475,1.0,0.5013039891585985,1.0,0.6558525371960097,1.0,0.3255232986727399,1.0
3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,0.0,0.3129795857388321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3522,0.0,0.3583452373898778,1.0,0.0,0.0,0.0,0.0,0.1544333531587705,1.0,0.08351856178094996,1.0,0.0,0.0
3523,0.0,0.3114780294165207,1.0,0.19271761225458228,1.0,0.24401190519798854,1.0,0.0,0.0,0.0,0.0,0.3515765430835631,1.0
3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3526,0.0,0.5036657242171867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527,0.0,0.42311803076508137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37707642890866777,1.0,0.19368288478967277,1.0
3528,0.0,0.2091995212455392,1.0,0.28968639530726303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529,0.0,0.0,0.0,0.10835511092824102,1.0,0.554626509277082,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002774821149269,1.0,0.4586790826424332,1.0,0.35027535804012166,1.0
3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4408415560561696,1.0,0.7575804986016057,1.0
3532,0.0,0.42212443164494773,1.0,0.47244698666425744,1.0,0.0,0.0,0.0,0.0,0.585394653298822,1.0,0.4615212828563745,1.0
3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298212496262205,1.0,0.33810715221266396,1.0
3534,0.0,0.42690839847776196,1.0,0.0,0.0,0.0,0.0,0.5288081834529256,1.0,0.0,0.0,0.0,0.0
3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758807169786631,1.0,0.0,0.0,0.5406110493847587,1.0
3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3538,0.0,0.38250267050497266,1.0,0.0,0.0,0.5315039963104284,1.0,0.0,0.0,0.0,0.0,0.6507852819836125,1.0
3539,0.0,0.4508756212791144,1.0,0.0,0.0,0.4661206396458354,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3540,0.0,0.5405868827171922,1.0,0.0,0.0,0.39436516281231504,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549914499432362,1.0,0.0,0.0
3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862174901993075,1.0
3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7430716086172352,1.0
3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3546,0.0,0.33113492102433817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285186110422343,1.0,0.12670094001640075,1.0
3547,0.0,0.0,0.0,0.153011796406609,1.0,0.0,0.0,0.5672761018887212,1.0,0.4529094359397231,1.0,0.0,0.0
3548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464733382195715,1.0,0.0,0.0
3550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3551,0.0,0.19569964221482405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107473009071677,1.0,0.6269146281128601,1.0
3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3554,0.0,0.1355237877458113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555,0.0,0.0,0.0,0.14094274807360851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3556,0.0,0.0,0.0,0.17835154037575007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25468552794077937,1.0
3557,0.0,0.6062857989620094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3558,0.0,0.5375569801591856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23490627795610153,1.0,0.0,0.0
3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560,0.0,0.0,0.0,0.0,0.0,0.6355237912834545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562,0.0,0.5718759489299773,1.0,0.0,0.0,0.21517606418812418,1.0,0.27957419061720756,1.0,0.3146964465488501,1.0,0.3384778870710753,1.0
3563,0.0,0.23926150720322703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565,0.0,0.0,0.0,0.04042109851679809,1.0,0.0,0.0,0.43697177672996057,1.0,0.0,0.0,0.5751772343857702,1.0
3566,0.0,0.22486689521220848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049409938851445,1.0
3569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
