,Active,rhha_53_rescore,rhha_53_predict,rhha_8_rescore,rhha_8_predict,rrha_4_rescore,rrha_4_predict
7199,0.0,0.0,0.0,0.3931988635973299,1.0,0.0,0.0
7200,0.0,0.0,0.0,0.23306217720662836,1.0,0.0,0.0
7201,0.0,0.36038863604873694,1.0,0.4111309127606577,1.0,0.5397331514012332,1.0
7202,0.0,0.0,0.0,0.21299182299574348,1.0,0.0,0.0
7203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,0.0,0.0,0.0,0.45972845066072676,1.0,0.0,0.0
7205,0.0,0.28555537512766593,1.0,0.0,0.0,0.4126733746802973,1.0
7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7207,0.0,0.3337151754080564,1.0,0.0,0.0,0.45124932007272955,1.0
7208,0.0,0.312803854229053,1.0,0.31941068331943057,1.0,0.06654376094401426,1.0
7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,0.0,0.36992700265313394,1.0,0.0,0.0,0.0,0.0
7211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7212,0.0,0.33692010114570514,1.0,0.0,0.0,0.7196002916758036,1.0
7213,0.0,0.3979359511531473,1.0,0.0,0.0,0.0,0.0
7214,0.0,0.36645016927270446,1.0,0.0,0.0,0.1281787590861183,1.0
7215,0.0,0.0,0.0,0.17905956136213552,1.0,0.0,0.0
7216,0.0,0.23292828678534905,1.0,0.0,0.0,0.0,0.0
7217,0.0,0.36211723770285487,1.0,0.5391547042663412,1.0,0.547384402931032,1.0
7218,0.0,0.0,0.0,0.33470749552531043,1.0,0.0,0.0
7219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7221,0.0,0.40935819187626044,1.0,0.17736240313201845,1.0,0.0,0.0
7222,0.0,0.0,0.0,0.14729328561417954,1.0,0.0,0.0
7223,0.0,0.39730662349577794,1.0,0.34522115417704957,1.0,0.0,0.0
7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225,0.0,0.0,0.0,0.11705236694824084,1.0,0.0,0.0
7226,0.0,0.0,0.0,0.2574758295738113,1.0,0.28409451670442487,1.0
7227,0.0,0.35180007762015864,1.0,0.23303941858257304,1.0,0.0,0.0
7228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,0.0,0.0,0.0,0.25164655204781416,1.0,0.0,0.0
7230,0.0,0.3077612865079159,1.0,0.0,0.0,0.0,0.0
7231,0.0,0.0,0.0,0.32757396888904555,1.0,0.0,0.0
7232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,0.0,0.41166120922530625,1.0,0.290599906003707,1.0,0.2594624842514375,1.0
7234,0.0,0.40531207635611854,1.0,0.0,0.0,0.0,0.0
7235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,0.0,0.0,0.0,0.4131254997436584,1.0,0.0,0.0
7237,0.0,0.0,0.0,0.45230286207269266,1.0,0.2372362633818379,1.0
7238,0.0,0.2688705772663753,1.0,0.24685432680027097,1.0,0.0,0.0
7239,0.0,0.31809808670890216,1.0,0.0,0.0,0.43961128932755333,1.0
7240,0.0,0.0,0.0,0.24423168647660232,1.0,0.0,0.0
7241,0.0,0.267537359824809,1.0,0.0,0.0,0.0,0.0
7242,0.0,0.288539467576184,1.0,0.3114229884734554,1.0,0.0,0.0
7243,0.0,0.19761856885080076,1.0,0.0,0.0,0.0,0.0
7244,0.0,0.4506291629013899,1.0,0.19289309989533887,1.0,0.0,0.0
7245,0.0,0.0,0.0,0.313374619876728,1.0,0.0,0.0
7246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,0.0,0.4085251494778763,1.0,0.0,0.0,0.0,0.0
7248,0.0,0.2822421826100626,1.0,0.0,0.0,0.0,0.0
7249,0.0,0.0,0.0,0.3112978795535919,1.0,0.30600412056698567,1.0
7250,0.0,0.0,0.0,0.0,0.0,0.4254172418276365,1.0
7251,0.0,0.0,0.0,0.33638610812317415,1.0,0.0,0.0
7252,0.0,0.027349793982693882,1.0,0.1658813653476534,1.0,0.17245416183326734,1.0
7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7254,0.0,0.20737393113553693,1.0,0.28679604016454663,1.0,0.0,0.0
7255,0.0,0.0,0.0,0.24242814491078568,1.0,0.0,0.0
7256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7258,0.0,0.36367182087665617,1.0,0.0,0.0,0.0,0.0
7259,0.0,0.0,0.0,0.0,0.0,0.22812340153619504,1.0
7260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7261,0.0,0.2552320270514853,1.0,0.20813333310327709,1.0,0.0,0.0
7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7263,0.0,0.4326427124331452,1.0,0.0,0.0,0.0,0.0
7264,0.0,0.4738664467134157,1.0,0.22346862326191985,1.0,0.0,0.0
7265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7266,0.0,0.0,0.0,0.35575815365020325,1.0,0.0,0.0
7267,0.0,0.19911131830180162,1.0,0.0,0.0,0.0,0.0
7268,0.0,0.253025231212916,1.0,0.0,0.0,0.0,0.0
7269,0.0,0.0,0.0,0.0,0.0,0.24542890781613225,1.0
7270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,0.0,0.0,0.0,0.0,0.0,0.5238660543176742,1.0
7272,0.0,0.19917038934811604,1.0,0.0,0.0,0.0,0.0
7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275,0.0,0.40617248432085673,1.0,0.0,0.0,0.0,0.0
7276,0.0,0.6032137341548952,1.0,0.0,0.0,0.0,0.0
7277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,0.0,0.37045951608034444,1.0,0.0,0.0,0.5356664728289403,1.0
7279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,0.0,0.0,0.0,0.06242500040991983,1.0,0.0,0.0
7283,0.0,0.0,0.0,0.0,0.0,0.5345943643517449,1.0
7284,0.0,0.23451868429250244,1.0,0.46008702072176944,1.0,0.0,0.0
7285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,0.0,0.38971110159544875,1.0,0.4303168350845423,1.0,0.3231216897511785,1.0
7287,0.0,0.2913916949645109,1.0,0.0,0.0,0.0,0.0
7288,0.0,0.28347612452787374,1.0,0.43550151427945405,1.0,0.0,0.0
7289,0.0,0.8592582593378064,1.0,0.7046735088546873,1.0,0.12129960709426024,1.0
7290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291,0.0,0.27825655463581533,1.0,0.0,0.0,0.0,0.0
7292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294,0.0,0.0,0.0,0.0,0.0,0.5059622361238941,1.0
7295,0.0,0.3401655026053948,1.0,0.388930742998259,1.0,0.0,0.0
7296,0.0,0.0,0.0,0.38306250059079794,1.0,0.0,0.0
7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,0.0,0.0,0.0,0.4115588807469587,1.0,0.0,0.0
7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,0.0,0.3487197536150678,1.0,0.39674297414547266,1.0,0.0,0.0
7301,0.0,0.5899833769253545,1.0,0.4726680092702332,1.0,0.3541762275951146,1.0
7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7303,0.0,0.18414203203113444,1.0,0.0,0.0,0.0,0.0
7304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,0.0,0.0,0.0,0.5726399124256615,1.0,0.0,0.0
7306,0.0,0.31290193426734714,1.0,0.0,0.0,0.0,0.0
7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7308,0.0,0.5044201517780306,1.0,0.0,0.0,0.0,0.0
7309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310,0.0,0.33779589972999313,1.0,0.0,0.0,0.0,0.0
7311,0.0,0.0,0.0,0.18293625479827202,1.0,0.0,0.0
7312,0.0,0.3202602778798461,1.0,0.0,0.0,0.0,0.0
7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7318,0.0,0.0,0.0,0.33303689608019527,1.0,0.0,0.0
7319,0.0,0.2825518233905914,1.0,0.0,0.0,0.0,0.0
7320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7321,0.0,0.0,0.0,0.1285668546172638,1.0,0.0,0.0
7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7325,0.0,0.5017458708936784,1.0,0.34216481916214325,1.0,0.0,0.0
7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,0.0,0.1658931976194129,1.0,0.2303031968467597,1.0,0.0,0.0
7328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7333,0.0,0.20953424368647044,1.0,0.0,0.0,0.0,0.0
7334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7335,0.0,0.3077018839404231,1.0,0.0,0.0,0.0,0.0
7336,0.0,0.0,0.0,0.7000923883697164,1.0,0.0,0.0
7337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,0.0,0.3921965158691353,1.0,0.15786101452251078,1.0,0.0,0.0
7339,0.0,0.0,0.0,0.2548486375253316,1.0,0.0,0.0
7340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7341,0.0,0.3912551464142189,1.0,0.0,0.0,0.0,0.0
7342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7345,0.0,0.41197534061088625,1.0,0.4936778500675184,1.0,0.0,0.0
7346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7347,0.0,0.0,0.0,0.20341414716084083,1.0,0.0,0.0
7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349,0.0,0.0,0.0,0.36263439139517384,1.0,0.0,0.0
7350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7352,0.0,0.0,0.0,0.18377186679032254,1.0,0.0,0.0
7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7354,0.0,0.3507133813359926,1.0,0.3223053685911066,1.0,0.0,0.0
7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7357,0.0,0.0,0.0,0.4803774561199702,1.0,0.0,0.0
7358,0.0,0.0,0.0,0.4268172044146692,1.0,0.0,0.0
7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,0.0,0.49139446366865436,1.0,0.30807769303089527,1.0,0.0,0.0
7362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7365,0.0,0.0,0.0,0.2858690655286733,1.0,0.0,0.0
7366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7368,0.0,0.0,0.0,0.4065219632419006,1.0,0.0,0.0
7369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7371,0.0,0.0,0.0,0.17163347525999417,1.0,0.0,0.0
7372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7373,0.0,0.0,0.0,0.17163347525999417,1.0,0.0,0.0
7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7377,0.0,0.18630897500563393,1.0,0.0,0.0,0.0,0.0
7378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7381,0.0,0.0,0.0,0.3727694841529212,1.0,0.0,0.0
7382,0.0,0.11961937109186782,1.0,0.0,0.0,0.0,0.0
7383,0.0,0.0,0.0,0.303236933694379,1.0,0.0,0.0
7384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7387,0.0,0.0,0.0,0.12861787627677335,1.0,0.0,0.0
7388,0.0,0.45656027770303487,1.0,0.0,0.0,0.0,0.0
7389,0.0,0.0,0.0,0.4971847423262762,1.0,0.0,0.0
7390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391,0.0,0.0,0.0,0.1304925517745199,1.0,0.0,0.0
7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396,0.0,0.0,0.0,0.0,0.0,0.3189715092259975,1.0
7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7401,0.0,0.2752479698044885,1.0,0.5693989044083063,1.0,0.0,0.0
7402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7407,0.0,0.0,0.0,0.14092087087875593,1.0,0.0,0.0
7408,0.0,0.0,0.0,0.21212604259506196,1.0,0.0,0.0
7409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7410,0.0,0.0,0.0,0.24823910968347374,1.0,0.0,0.0
7411,0.0,0.4479238194872409,1.0,0.0,0.0,0.0,0.0
7412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7419,0.0,0.41627342227262965,1.0,0.3592083822277671,1.0,0.0,0.0
7420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7422,0.0,0.0,0.0,0.06409294291799417,1.0,0.0,0.0
7423,0.0,0.2760802989300346,1.0,0.0,0.0,0.0,0.0
7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7425,0.0,0.28449424615861396,1.0,0.2888760619637094,1.0,0.0,0.0
7426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7429,0.0,0.28473071117360593,1.0,0.0,0.0,0.0,0.0
7430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432,0.0,0.09704488853012272,1.0,0.0,0.0,0.0,0.0
7433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7434,0.0,0.21913670438533805,1.0,0.24338178418572642,1.0,0.0,0.0
7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7440,0.0,0.0,0.0,0.20763666582854934,1.0,0.0,0.0
7441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7445,0.0,0.25593309388261853,1.0,0.0,0.0,0.0,0.0
7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7450,0.0,0.0,0.0,0.43119939335458546,1.0,0.0,0.0
7451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7453,0.0,0.20281631862166916,1.0,0.0,0.0,0.0,0.0
7454,0.0,0.0,0.0,0.3744766773484356,1.0,0.0,0.0
7455,0.0,0.4014068673828489,1.0,0.37851752926915183,1.0,0.2995954334898365,1.0
7456,0.0,0.26642749724254755,1.0,0.0,0.0,0.0,0.0
7457,0.0,0.406001650453071,1.0,0.43518850380814755,1.0,0.0,0.0
7458,0.0,0.30119694616353254,1.0,0.0,0.0,0.0,0.0
7459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7460,0.0,0.0,0.0,0.25132327373216645,1.0,0.0,0.0
7461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7463,0.0,0.0,0.0,0.15772975548144896,1.0,0.0,0.0
7464,0.0,0.0,0.0,0.3288255026747575,1.0,0.0,0.0
7465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7467,0.0,0.0,0.0,0.7068382668331806,1.0,0.0,0.0
7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,0.0,0.347645042323802,1.0,0.0,0.0,0.0,0.0
7470,0.0,0.0,0.0,0.5021699183641803,1.0,0.0,0.0
7471,0.0,0.43695414535688726,1.0,0.0,0.0,0.0,0.0
7472,0.0,0.35783993136828485,1.0,0.3920570475503764,1.0,0.0,0.0
7473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7474,0.0,0.0,0.0,0.3539959480969148,1.0,0.0,0.0
7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7477,0.0,0.35957600731805883,1.0,0.20250157926326473,1.0,0.0,0.0
7478,0.0,0.0,0.0,0.2205651521028178,1.0,0.0,0.0
7479,0.0,0.37986285310421175,1.0,0.0,0.0,0.0,0.0
7480,0.0,0.1707054786747897,1.0,0.374643312818145,1.0,0.0,0.0
7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7485,0.0,0.2794919230993027,1.0,0.2349168462860196,1.0,0.0,0.0
7486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7487,0.0,0.0,0.0,0.40428497044919687,1.0,0.0,0.0
7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489,0.0,0.0,0.0,0.30022797895913333,1.0,0.0,0.0
7490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7492,0.0,0.40982542576963554,1.0,0.40489831007477817,1.0,0.0,0.0
7493,0.0,0.0,0.0,0.0,0.0,0.5596415081835527,1.0
7494,0.0,0.3762623623242778,1.0,0.2678729640703885,1.0,0.2943416945270768,1.0
7495,0.0,0.42718901826653577,1.0,0.30036672188261715,1.0,0.0,0.0
7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7497,0.0,0.4339874828854704,1.0,0.16242417157258804,1.0,0.0,0.0
7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7502,0.0,0.4759928838275853,1.0,0.0,0.0,0.0,0.0
7503,0.0,0.40973674887748945,1.0,0.0,0.0,0.0,0.0
7504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7505,0.0,0.0,0.0,0.11236927724209678,1.0,0.0,0.0
7506,0.0,0.45236195377766986,1.0,0.2259493132839241,1.0,0.0,0.0
7507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7509,0.0,0.5715220273922488,1.0,0.2431515515935414,1.0,0.0,0.0
7510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7511,0.0,0.08532300289231132,1.0,0.4205915351700714,1.0,0.0,0.0
7512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7515,0.0,0.0,0.0,0.2446332968006253,1.0,0.0,0.0
7516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7517,0.0,0.4640474223163502,1.0,0.0,0.0,0.0,0.0
7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7519,0.0,0.3134312128515452,1.0,0.0,0.0,0.0,0.0
7520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529,0.0,0.28668386317248984,1.0,0.0,0.0,0.0,0.0
7530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,0.0,0.4582142067232656,1.0,0.406258227838025,1.0,0.0,0.0
7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,0.0,0.48889743610763126,1.0,0.0,0.0,0.0,0.0
7537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7541,0.0,0.3990609029720694,1.0,0.0,0.0,0.0,0.0
7542,0.0,0.0,0.0,0.26885534272407785,1.0,0.0,0.0
7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7544,0.0,0.25593309388261853,1.0,0.0,0.0,0.0,0.0
7545,0.0,0.0,0.0,0.1285668546172638,1.0,0.0,0.0
7546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7548,0.0,0.4453828904853342,1.0,0.0,0.0,0.0,0.0
7549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7550,0.0,0.2504997531071371,1.0,0.0,0.0,0.0,0.0
7551,0.0,0.49343575007048357,1.0,0.0,0.0,0.0,0.0
7552,0.0,0.0,0.0,0.7937773962891354,1.0,0.0,0.0
7553,0.0,0.23340266345320182,1.0,0.0,0.0,0.0,0.0
7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555,0.0,0.43577656203938653,1.0,0.0,0.0,0.0,0.0
7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7560,0.0,0.3669880674075382,1.0,0.0,0.0,0.0,0.0
7561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7562,0.0,0.2022309325895686,1.0,0.2763677528165305,1.0,0.0,0.0
7563,0.0,0.22493812408359504,1.0,0.34989862303232244,1.0,0.0,0.0
7564,0.0,0.14619521381468448,1.0,0.0,0.0,0.0,0.0
7565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7566,0.0,0.21739802649661932,1.0,0.0,0.0,0.0,0.0
7567,0.0,0.45327613849596604,1.0,0.4235214910163294,1.0,0.0,0.0
7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7569,0.0,0.3257201403495913,1.0,0.0,0.0,0.0,0.0
7570,0.0,0.0,0.0,0.17094214235904648,1.0,0.0,0.0
7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7572,0.0,0.0,0.0,0.11897615873232037,1.0,0.0,0.0
7573,0.0,0.29741287301959307,1.0,0.53705765054806,1.0,0.0,0.0
7574,0.0,0.2175765456280836,1.0,0.3506257134365529,1.0,0.0,0.0
7575,0.0,0.0,0.0,0.18296430612559567,1.0,0.0,0.0
7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7577,0.0,0.0,0.0,0.48065847749272106,1.0,0.0,0.0
7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7581,0.0,0.0,0.0,0.11384837609754661,1.0,0.0,0.0
7582,0.0,0.0,0.0,0.7159042970431053,1.0,0.0,0.0
7583,0.0,0.28470837870150434,1.0,0.0,0.0,0.0,0.0
7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7585,0.0,0.3539822605227636,1.0,0.26366786898184036,1.0,0.0,0.0
7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7590,0.0,0.19739926256830964,1.0,0.0,0.0,0.0,0.0
7591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592,0.0,0.0,0.0,0.5683809482032451,1.0,0.0,0.0
7593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594,0.0,0.3209259523136724,1.0,0.24897426616748564,1.0,0.0,0.0
7595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7597,0.0,0.0,0.0,0.34834701414209246,1.0,0.0,0.0
7598,0.0,0.48477850648141996,1.0,0.0,0.0,0.0,0.0
7599,0.0,0.0,0.0,0.38882064418486506,1.0,0.0,0.0
7600,0.0,0.26026440803096207,1.0,0.026927474711649024,1.0,0.0,0.0
7601,0.0,0.5839956825092804,1.0,0.0,0.0,0.5234344352219327,1.0
7602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
