,Active,rhha_3_rescore,rhha_3_predict,rhha_6_rescore,rhha_6_predict,rhha_7_rescore,rhha_7_predict,rrha_1_rescore,rrha_1_predict
10395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10397,0.0,0.4038982832921202,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10398,0.0,0.0,0.0,0.24030982337830264,1.0,0.0,0.0,0.0,0.0
10399,0.0,0.0,0.0,0.4222431574215755,1.0,0.3791845072826425,1.0,0.0,0.0
10400,0.0,0.0,0.0,0.5610484929383672,1.0,0.20859880261037,1.0,0.42017745646192384,1.0
10401,0.0,0.0,0.0,0.2690273771822187,1.0,0.2510948471783542,1.0,0.0,0.0
10402,0.0,0.391573849503586,1.0,0.0,0.0,0.15575809745575198,1.0,0.0,0.0
10403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10404,0.0,0.6731908285761429,1.0,0.0,0.0,0.0,0.0,0.5218056250854051,1.0
10405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10406,0.0,0.4773539962027098,1.0,0.6257436844939502,1.0,0.5120708829820929,1.0,0.0,0.0
10407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,0.0,0.4324365053290986,1.0,0.4475756945837107,1.0,0.36638874817753286,1.0,0.0,0.0
10410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10411,0.0,0.0,0.0,0.21886550375687397,1.0,0.28350111291074087,1.0,0.0,0.0
10412,0.0,0.0,0.0,0.4293458906819928,1.0,0.3774477396722311,1.0,0.0,0.0
10413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10414,0.0,0.0,0.0,0.4525090816223334,1.0,0.0,0.0,0.0,0.0
10415,0.0,0.35503348001823243,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10416,0.0,0.0,0.0,0.24282118152079002,1.0,0.324146940930783,1.0,0.0,0.0
10417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,0.0,0.33887756262083846,1.0,0.40755233468757657,1.0,0.0,0.0,0.2841012102087811,1.0
10419,0.0,0.29227808311231773,1.0,0.6800659093228113,1.0,0.44382377500729375,1.0,0.0,0.0
10420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10421,0.0,0.47994348817773946,1.0,0.30194835974967305,1.0,0.36327204154970905,1.0,0.24680247232070285,1.0
10422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10423,0.0,0.3578376145008153,1.0,0.46714785174465767,1.0,0.6356922328242858,1.0,0.0,0.0
10424,0.0,0.6116189646001196,1.0,0.34814391266735756,1.0,0.0,0.0,0.0,0.0
10425,0.0,0.37206342579958085,1.0,0.3295235169726579,1.0,0.22076046231784607,1.0,0.0,0.0
10426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10427,0.0,0.0,0.0,0.3424342673684371,1.0,0.2405979644610633,1.0,0.0,0.0
10428,0.0,0.0,0.0,0.4309159825346027,1.0,0.28465798157555655,1.0,0.4974562406534002,1.0
10429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10430,0.0,0.6532556593876726,1.0,0.3453655191437067,1.0,0.4948818994509848,1.0,0.0,0.0
10431,0.0,0.0,0.0,0.22183328182423911,1.0,0.3975769732342914,1.0,0.0,0.0
10432,0.0,0.0,0.0,0.10694373085742614,1.0,0.24405884542394285,1.0,0.0,0.0
10433,0.0,0.0,0.0,0.0,0.0,0.20705197580224666,1.0,0.0,0.0
10434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10435,0.0,0.0,0.0,0.3727928588780587,1.0,0.0,0.0,0.0,0.0
10436,0.0,0.0,0.0,0.29237675890041226,1.0,0.0,0.0,0.0,0.0
10437,0.0,0.0,0.0,0.13790238479747452,1.0,0.19811676130671607,1.0,0.0,0.0
10438,0.0,0.0,0.0,0.20373167106670442,1.0,0.0,0.0,0.0,0.0
10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10440,0.0,0.0,0.0,0.38189038751221394,1.0,0.0,0.0,0.0,0.0
10441,0.0,0.0,0.0,0.0,0.0,0.21744985066803912,1.0,0.0,0.0
10442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10444,0.0,0.0,0.0,0.0,0.0,0.3529518790596635,1.0,0.0,0.0
10445,0.0,0.36989679600253933,1.0,0.39157482834205926,1.0,0.0,0.0,0.0,0.0
10446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10447,0.0,0.34923482292025776,1.0,0.5610795167181954,1.0,0.7899037085177605,1.0,0.0,0.0
10448,0.0,0.0,0.0,0.5561068425115671,1.0,0.3327361063863773,1.0,0.0,0.0
10449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10450,0.0,0.0,0.0,0.25491887801042856,1.0,0.3542434823736731,1.0,0.0,0.0
10451,0.0,0.047641231030572495,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10453,0.0,0.3662211587261911,1.0,0.47246753053608115,1.0,0.42322086601210807,1.0,0.0,0.0
10454,0.0,0.3826718625749739,1.0,0.5272701958722172,1.0,0.34660748718072887,1.0,0.0,0.0
10455,0.0,0.402732331518069,1.0,0.0,0.0,0.2022171900282883,1.0,0.0,0.0
10456,0.0,0.2172001030658519,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10458,0.0,0.0,0.0,0.3167814397413773,1.0,0.32480225769146487,1.0,0.0,0.0
10459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10460,0.0,0.0,0.0,0.23580893187992746,1.0,0.2438755734937038,1.0,0.4496785884332506,1.0
10461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10462,0.0,0.0,0.0,0.0,0.0,0.13543297676186117,1.0,0.0,0.0
10463,0.0,0.0,0.0,0.2590106596456919,1.0,0.3413395957589488,1.0,0.0,0.0
10464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10465,0.0,0.0,0.0,0.5088671686516258,1.0,0.2372565959343118,1.0,0.0,0.0
10466,0.0,0.0,0.0,0.0,0.0,0.31934236524484616,1.0,0.0,0.0
10467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10469,0.0,0.3802233682039321,1.0,0.0,0.0,0.22594743874304157,1.0,0.0,0.0
10470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24354510078966807,1.0
10471,0.0,0.0,0.0,0.41057818734682494,1.0,0.17075612706280996,1.0,0.0,0.0
10472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10473,0.0,0.3380300747061957,1.0,0.5020608784297161,1.0,0.0,0.0,0.0,0.0
10474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10475,0.0,0.48874892571245343,1.0,0.3573608131104704,1.0,0.23118811765179148,1.0,0.0,0.0
10476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10479,0.0,0.0,0.0,0.38191401368376676,1.0,0.0,0.0,0.0,0.0
10480,0.0,0.0,0.0,0.3312731330978739,1.0,0.0,0.0,0.0,0.0
10481,0.0,0.0,0.0,0.6042633676681441,1.0,0.36841120323636534,1.0,0.0,0.0
10482,0.0,0.3966762057409777,1.0,0.0,0.0,0.30368300419894834,1.0,0.0,0.0
10483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24307269981771762,1.0
10484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485,0.0,0.0,0.0,0.0,0.0,0.1658383465415405,1.0,0.0,0.0
10486,0.0,0.0,0.0,0.5216329778720028,1.0,0.7954648936124507,1.0,0.20711207425271438,1.0
10487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224245983294014,1.0
10488,0.0,0.0,0.0,0.5040649665077374,1.0,0.37365361038867706,1.0,0.42714798572543833,1.0
10489,0.0,0.0,0.0,0.44430150738918617,1.0,0.2508220385618982,1.0,0.0,0.0
10490,0.0,0.139318630820515,1.0,0.524946673489397,1.0,0.11860447359263349,1.0,0.0,0.0
10491,0.0,0.0,0.0,0.4159015986116046,1.0,0.0,0.0,0.0,0.0
10492,0.0,0.33666979400774766,1.0,0.0,0.0,0.0,0.0,0.13390560342484759,1.0
10493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10495,0.0,0.0,0.0,0.0,0.0,0.17560409435545865,1.0,0.0,0.0
10496,0.0,0.16150017096177205,1.0,0.4862269568710875,1.0,0.0,0.0,0.0,0.0
10497,0.0,0.0,0.0,0.3331558388336091,1.0,0.2784832895446536,1.0,0.0,0.0
10498,0.0,0.27935513887986385,1.0,0.5516817067546329,1.0,0.0,0.0,0.0,0.0
10499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500,0.0,0.6050044221233557,1.0,0.32882203323657855,1.0,0.0,0.0,0.0,0.0
10501,0.0,0.21462966187888433,1.0,0.0,0.0,0.0,0.0,0.5588221358723793,1.0
10502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10503,0.0,0.0,0.0,0.7140089450647933,1.0,0.5685736483670734,1.0,0.0,0.0
10504,0.0,0.5373512526715055,1.0,0.4613554763661952,1.0,0.0,0.0,0.0,0.0
10505,0.0,0.5156348130269114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10506,0.0,0.0,0.0,0.4644412506144513,1.0,0.25306211561226866,1.0,0.0,0.0
10507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10509,0.0,0.12716107104923902,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10510,0.0,0.0,0.0,0.5045448875470712,1.0,0.3133394821049653,1.0,0.390728165301501,1.0
10511,0.0,0.30793988838437203,1.0,0.5418759894000451,1.0,0.0,0.0,0.6746593321966662,1.0
10512,0.0,0.0,0.0,0.2927386741390784,1.0,0.2316239865364944,1.0,0.0,0.0
10513,0.0,0.0,0.0,0.08614356110299881,1.0,0.0,0.0,0.0,0.0
10514,0.0,0.222171814441797,1.0,0.21892572355895912,1.0,0.2835385874801739,1.0,0.0,0.0
10515,0.0,0.4070937536199899,1.0,0.0,0.0,0.14553734314480948,1.0,0.0,0.0
10516,0.0,0.328989104114048,1.0,0.0,0.0,0.0,0.0,0.609116799216858,1.0
10517,0.0,0.5851929850818068,1.0,0.0,0.0,0.28172122708807934,1.0,0.4413495825529171,1.0
10518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10520,0.0,0.1970612428514229,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10522,0.0,0.21055943379403175,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10523,0.0,0.0,0.0,0.4664551989635807,1.0,0.3631629181031266,1.0,0.0,0.0
10524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10526,0.0,0.3197696875116651,1.0,0.26693579723519345,1.0,0.2571310746784783,1.0,0.0,0.0
10527,0.0,0.31927304979613647,1.0,0.0,0.0,0.0,0.0,0.2931692909449958,1.0
10528,0.0,0.0,0.0,0.4916047679730545,1.0,0.0,0.0,0.0,0.0
10529,0.0,0.35466460233052965,1.0,0.0,0.0,0.0,0.0,0.38762614090079184,1.0
10530,0.0,0.2444184538474028,1.0,0.3069849573724126,1.0,0.0,0.0,0.0,0.0
10531,0.0,0.24357455836708053,1.0,0.31428137521672517,1.0,0.0,0.0,0.0,0.0
10532,0.0,0.0,0.0,0.32373469129179433,1.0,0.0,0.0,0.0,0.0
10533,0.0,0.0,0.0,0.6100618804641353,1.0,0.3398431907008388,1.0,0.0,0.0
10534,0.0,0.42361660008162216,1.0,0.4572910437560641,1.0,0.35758954742671356,1.0,0.0,0.0
10535,0.0,0.0,0.0,0.24096640199678865,1.0,0.0,0.0,0.0,0.0
10536,0.0,0.24045022912491643,1.0,0.34304286254078864,1.0,0.0,0.0,0.0,0.0
10537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193332401049278,1.0
10538,0.0,0.4304996389222492,1.0,0.35489355202433426,1.0,0.20910302011050597,1.0,0.0,0.0
10539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10540,0.0,0.22559028785163782,1.0,0.5812970069786766,1.0,0.27089822383429474,1.0,0.0,0.0
10541,0.0,0.0,0.0,0.21527877001766116,1.0,0.0,0.0,0.0,0.0
10542,0.0,0.27033201071150703,1.0,0.680827478184102,1.0,0.46264709110245517,1.0,0.0,0.0
10543,0.0,0.376375718640631,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10544,0.0,0.431377303285182,1.0,0.0,0.0,0.0,0.0,0.5572560914924963,1.0
10545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10546,0.0,0.33637002169296903,1.0,0.0,0.0,0.0,0.0,0.42916449880108254,1.0
10547,0.0,0.5509860105491071,1.0,0.35548052193868485,1.0,0.0,0.0,0.3279705931417557,1.0
10548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10549,0.0,0.0,0.0,0.4923670871769271,1.0,0.29862136937036854,1.0,0.5062941493578854,1.0
10550,0.0,0.40748930241097947,1.0,0.0,0.0,0.28720765832566186,1.0,0.0,0.0
10551,0.0,0.3565362497252196,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10552,0.0,0.36406951917781327,1.0,0.0,0.0,0.1553322855816055,1.0,0.0,0.0
10553,0.0,0.33944589661646796,1.0,0.5548717786217721,1.0,0.16804600682002002,1.0,0.0,0.0
10554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10556,0.0,0.2991073987306101,1.0,0.31101544179060137,1.0,0.0,0.0,0.3218083344811582,1.0
10557,0.0,0.5691316140240231,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10561,0.0,0.3904572120552037,1.0,0.4859710515715555,1.0,0.35067986367771,1.0,0.0,0.0
10562,0.0,0.0,0.0,0.0,0.0,0.16560498484027697,1.0,0.0,0.0
10563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565,0.0,0.4240552363121257,1.0,0.3847324158586751,1.0,0.0,0.0,0.0,0.0
10566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10567,0.0,0.23394759642031104,1.0,0.0,0.0,0.0,0.0,0.5340502142579838,1.0
10568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10569,0.0,0.41701452226333324,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10571,0.0,0.3910917448178073,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10572,0.0,0.3626851038524318,1.0,0.21209664408606865,1.0,0.0,0.0,0.0,0.0
10573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10574,0.0,0.0,0.0,0.5154261536543651,1.0,0.22199913451124687,1.0,0.0,0.0
10575,0.0,0.20004862414283298,1.0,0.24284095978166653,1.0,0.3241572420435376,1.0,0.6441624242434395,1.0
10576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10577,0.0,0.3967052718004781,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10579,0.0,0.0,0.0,0.3635878773382659,1.0,0.3305199122950565,1.0,0.0,0.0
10580,0.0,0.0,0.0,0.502835799541054,1.0,0.3169955081289936,1.0,0.47658212861719784,1.0
10581,0.0,0.3342698301585232,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10582,0.0,0.0,0.0,0.2895163183013645,1.0,0.0,0.0,0.0,0.0
10583,0.0,0.0,0.0,0.5045768829243451,1.0,0.3134647260607021,1.0,0.0,0.0
10584,0.0,0.0,0.0,0.46227867671544687,1.0,0.3018945650352697,1.0,0.0,0.0
10585,0.0,0.0,0.0,0.5566487533918971,1.0,0.26742365362015263,1.0,0.0,0.0
10586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16367496752352872,1.0
10587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10588,0.0,0.33927855449413147,1.0,0.0,0.0,0.0,0.0,0.5873136721904416,1.0
10589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10590,0.0,0.3749835741383788,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10591,0.0,0.0,0.0,0.2515156799907019,1.0,0.0,0.0,0.0,0.0
10592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10595,0.0,0.0,0.0,0.5724293525283279,1.0,0.36286937056393065,1.0,0.19231937726048165,1.0
10596,0.0,0.3442209712011195,1.0,0.4451396785322669,1.0,0.30927268090218596,1.0,0.30315269360733843,1.0
10597,0.0,0.0,0.0,0.47371355135152715,1.0,0.0,0.0,0.4319020403259569,1.0
10598,0.0,0.0,0.0,0.12198896540427229,1.0,0.0,0.0,0.0,0.0
10599,0.0,0.4117948458299735,1.0,0.19526492080995017,1.0,0.0,0.0,0.0,0.0
10600,0.0,0.20014224515845158,1.0,0.6272971533724383,1.0,0.3749265838229371,1.0,0.0,0.0
10601,0.0,0.37320282621815604,1.0,0.3188964823237517,1.0,0.0,0.0,0.4708105410609754,1.0
10602,0.0,0.0,0.0,0.2780652247217833,1.0,0.0,0.0,0.0,0.0
10603,0.0,0.36002695283722674,1.0,0.21208712050714462,1.0,0.0,0.0,0.5073574362361191,1.0
10604,0.0,0.0,0.0,0.30711958614720225,1.0,0.21683256502980197,1.0,0.0,0.0
10605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10608,0.0,0.0,0.0,0.0,0.0,0.34228712237878167,1.0,0.0,0.0
10609,0.0,0.0,0.0,0.45450279958108186,1.0,0.0,0.0,0.0,0.0
10610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10611,0.0,0.0,0.0,0.0,0.0,0.18105723981732558,1.0,0.0,0.0
10612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10614,0.0,0.22073767111649167,1.0,0.26509391783173475,1.0,0.0,0.0,0.0,0.0
10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616,0.0,0.36766164868546236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10619,0.0,0.0,0.0,0.27036256370781286,1.0,0.0,0.0,0.0,0.0
10620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10621,0.0,0.0,0.0,0.0,0.0,0.16670285888588632,1.0,0.0,0.0
10622,0.0,0.37717122511927614,1.0,0.4127205789543317,1.0,0.33256419009038807,1.0,0.0,0.0
10623,0.0,0.0,0.0,0.21481201845261733,1.0,0.0,0.0,0.9188270973194406,1.0
10624,0.0,0.37561453623899144,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10625,0.0,0.0,0.0,0.17214340274223483,1.0,0.2461286367810066,1.0,0.0,0.0
10626,0.0,0.445146951628427,1.0,0.568419569869578,1.0,0.3279563217196667,1.0,0.0,0.0
10627,0.0,0.24628194750480237,1.0,0.3967509319663708,1.0,0.32601080767363566,1.0,0.0,0.0
10628,0.0,0.0,0.0,0.17040751403835674,1.0,0.13883595668338122,1.0,0.0,0.0
10629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10630,0.0,0.4448283571350431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10632,0.0,0.0,0.0,0.6773211850175788,1.0,0.4206225348119026,1.0,0.0,0.0
10633,0.0,0.4986289474416734,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10635,0.0,0.0,0.0,0.0,0.0,0.49103381381759026,1.0,0.0,0.0
10636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10637,0.0,0.5169729077218906,1.0,0.1638102711837175,1.0,0.0,0.0,0.0,0.0
10638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10639,0.0,0.0,0.0,0.39756869956308993,1.0,0.0,0.0,0.0,0.0
10640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10641,0.0,0.0,0.0,0.0,0.0,0.16683740801740954,1.0,0.0,0.0
10642,0.0,0.5477784674646886,1.0,0.5942073148647281,1.0,0.16110706009952325,1.0,0.45649888355267343,1.0
10643,0.0,0.0,0.0,0.4005955815384441,1.0,0.1293716262635216,1.0,0.0,0.0
10644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10645,0.0,0.0,0.0,0.34075064291132073,1.0,0.16539466638650246,1.0,0.0,0.0
10646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10647,0.0,0.0,0.0,0.4040071583836685,1.0,0.2358312343799004,1.0,0.0,0.0
10648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,0.0,0.29234991002639377,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10651,0.0,0.39697799199620876,1.0,0.4931699344999987,1.0,0.20004292293049164,1.0,0.0,0.0
10652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10653,0.0,0.0,0.0,0.2229800554035648,1.0,0.0,0.0,0.0,0.0
10654,0.0,0.0,0.0,0.3108493371064791,1.0,0.326372625715561,1.0,0.0,0.0
10655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10656,0.0,0.4222618386686299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10658,0.0,0.0,0.0,0.33548291091402827,1.0,0.0,0.0,0.0,0.0
10659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10661,0.0,0.0,0.0,0.40316749617520087,1.0,0.0,0.0,0.0,0.0
10662,0.0,0.47557026547338477,1.0,0.1078475088775388,1.0,0.0,0.0,0.0,0.0
10663,0.0,0.0,0.0,0.5320626435625412,1.0,0.30471067445242006,1.0,0.0,0.0
10664,0.0,0.0,0.0,0.3857951799281589,1.0,0.3218260953451467,1.0,0.0,0.0
10665,0.0,0.0,0.0,0.3858437501806714,1.0,0.3700168391460249,1.0,0.0,0.0
10666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,0.0,0.0,0.0,0.6382770414303677,1.0,0.450151577700854,1.0,0.0,0.0
10670,0.0,0.18642012580988032,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,0.0,0.0,0.0,0.1801365713924945,1.0,0.0,0.0,0.0,0.0
10673,0.0,0.0,1.0,0.6142408076564417,1.0,0.2592557304455587,1.0,0.0,0.0
10674,0.0,0.0,0.0,0.5011300495975485,1.0,0.16881004669967958,1.0,0.0,0.0
10675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,0.0,0.3743258211866687,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,0.0,0.2531541654978102,1.0,0.37323710978542257,1.0,0.0,0.0,0.0,0.0
10681,0.0,0.0,0.0,0.22174629980339966,1.0,0.0,0.0,0.0,0.0
10682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10683,0.0,0.0,0.0,0.7094102108176947,1.0,0.6392019537549362,1.0,0.0,0.0
10684,0.0,0.0,0.0,0.5599081453698711,1.0,0.3325527270511711,1.0,0.0,0.0
10685,0.0,0.0,0.0,0.22387401163167608,1.0,0.44855956269384145,1.0,0.0,0.0
10686,0.0,0.3757829778639531,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10687,0.0,0.0,0.0,0.5107011309788679,1.0,0.25974320253491334,1.0,0.0,0.0
10688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10691,0.0,0.0,0.0,0.5042130148710108,1.0,0.27756241888483946,1.0,0.0,0.0
10692,0.0,0.4803908768845869,1.0,0.3555102759079898,1.0,0.0,0.0,0.0,0.0
10693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696,0.0,0.0,0.0,0.0,0.0,0.13540417270250016,1.0,0.0,0.0
10697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10698,0.0,0.22649645219351155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10699,0.0,0.4162353668039277,1.0,0.0,0.0,0.0,0.0,0.48746795874133697,1.0
10700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10702,0.0,0.30026491372709097,1.0,0.7824447675470907,1.0,0.48965881542866485,1.0,0.36684259202457314,1.0
