,Active,rrha_15_rescore,rrha_15_predict,rrha_3_rescore,rrha_3_predict
8675,0.0,0.4802614673291564,1.0,0.42738825143966397,1.0
8676,0.0,0.0,0.0,0.0,0.0
8677,0.0,0.0,0.0,0.0,0.0
8678,0.0,0.12283164123700452,1.0,0.17257041242406546,1.0
8679,0.0,0.0,0.0,0.0,0.0
8680,0.0,0.44015697133068876,1.0,0.0,0.0
8681,0.0,0.0,0.0,0.36709721861634925,1.0
8682,0.0,0.0,0.0,0.0,0.0
8683,0.0,0.0,0.0,0.0,0.0
8684,0.0,0.6158401137738687,1.0,0.0,0.0
8685,0.0,0.0,0.0,0.0,0.0
8686,0.0,0.0,0.0,0.31151224900250285,1.0
8687,0.0,0.0,0.0,0.0,0.0
8688,0.0,0.0,0.0,0.13187330911840878,1.0
8689,0.0,0.26376666391168735,1.0,0.2498077640390457,1.0
8690,0.0,0.0,0.0,0.0,0.0
8691,0.0,0.21911208978008823,1.0,0.0,0.0
8692,0.0,0.0,0.0,0.0,0.0
8693,0.0,0.0,0.0,0.4781728627930374,1.0
8694,0.0,0.6109911368027213,1.0,0.0,0.0
8695,0.0,0.0,0.0,0.0,0.0
8696,0.0,0.2657652648071738,1.0,0.0,0.0
8697,0.0,0.0,0.0,0.28682638673058514,1.0
8698,0.0,0.33093271935530877,1.0,0.0,0.0
8699,0.0,0.0,0.0,0.0,0.0
8700,0.0,0.7049419674877337,1.0,0.2964182254672245,1.0
8701,0.0,0.0,0.0,0.0,0.0
8702,0.0,0.0,0.0,0.0,0.0
8703,0.0,0.0,0.0,0.0,0.0
8704,0.0,0.0,0.0,0.0,0.0
8705,0.0,0.5826399240305166,1.0,0.46571570870226686,1.0
8706,0.0,0.585933630889285,1.0,0.0,0.0
8707,0.0,0.5008411844828794,1.0,0.37931045348947123,1.0
8708,0.0,0.43137328816844844,1.0,0.8159653424701088,1.0
8709,0.0,0.0,0.0,0.0,0.0
8710,0.0,0.4342148037102337,1.0,0.0,0.0
8711,0.0,0.0,0.0,0.0,0.0
8712,0.0,0.42572517492843476,1.0,0.0,0.0
8713,0.0,0.0,0.0,0.0,0.0
8714,0.0,0.0,0.0,0.0,0.0
8715,0.0,0.0,0.0,0.0,0.0
8716,0.0,0.0,0.0,0.0,0.0
8717,0.0,0.38843883202266993,1.0,0.0,0.0
8718,0.0,0.0,0.0,0.0,0.0
8719,0.0,0.0,0.0,0.7187048183724155,1.0
8720,0.0,0.6157811099583446,1.0,0.5010468090704447,1.0
8721,0.0,0.3127077651013539,1.0,0.0,0.0
8722,0.0,0.0,0.0,0.0,0.0
8723,0.0,0.0,0.0,0.3706149254880129,1.0
8724,0.0,0.0,0.0,0.0,0.0
8725,0.0,0.0,0.0,0.18201331795368847,1.0
8726,0.0,0.4243442318878681,1.0,0.0,0.0
8727,0.0,0.3308332192299296,1.0,0.0,0.0
8728,0.0,0.0,0.0,0.0,0.0
8729,0.0,0.37062888630093715,1.0,0.3989433070661541,1.0
8730,0.0,0.0,0.0,0.2709089801080993,1.0
8731,0.0,0.0,0.0,0.0,0.0
8732,0.0,0.0,0.0,0.0,0.0
8733,0.0,0.3385723345778696,1.0,0.0,0.0
8734,0.0,0.0,0.0,0.0,0.0
8735,0.0,0.3664953581183472,1.0,0.0,0.0
8736,0.0,0.0,0.0,0.16840978855703637,1.0
8737,0.0,0.0,0.0,0.0,0.0
8738,0.0,0.0,0.0,0.0,0.0
8739,0.0,0.29445825301268114,1.0,0.4765394028259976,1.0
8740,0.0,0.0,0.0,0.0,0.0
8741,0.0,0.0,0.0,0.0,0.0
8742,0.0,0.0,0.0,0.0,0.0
8743,0.0,0.6477417267412611,1.0,0.7290811056681522,1.0
8744,0.0,0.3477532213178698,1.0,0.0,0.0
8745,0.0,0.35006142709289534,1.0,0.0,0.0
8746,0.0,0.0,0.0,0.0,0.0
8747,0.0,0.0,0.0,0.0,0.0
8748,0.0,0.0,0.0,0.0,0.0
8749,0.0,0.0,0.0,0.14399179876985935,1.0
8750,0.0,0.0,0.0,0.0,0.0
8751,0.0,0.2775425606045312,1.0,0.0,0.0
8752,0.0,0.4922337997301659,1.0,0.5015888145529162,1.0
8753,0.0,0.0,0.0,0.0,0.0
8754,0.0,0.0,0.0,0.0,0.0
8755,0.0,0.8721134713732508,1.0,0.46884185084675367,1.0
8756,0.0,0.0,0.0,0.0,0.0
8757,0.0,0.0,0.0,0.0,0.0
8758,0.0,0.5366311352617223,1.0,0.0,0.0
8759,0.0,0.0,0.0,0.0,0.0
8760,0.0,0.0,0.0,0.0,0.0
8761,0.0,0.0,0.0,0.0,0.0
8762,0.0,0.0,0.0,0.0,0.0
8763,0.0,0.304135329649714,1.0,0.6977382138017322,1.0
8764,0.0,0.0,0.0,0.0,0.0
8765,0.0,0.0,0.0,0.0,0.0
8766,0.0,0.0,0.0,0.0,0.0
8767,0.0,0.0,0.0,0.0,0.0
8768,0.0,0.0,0.0,0.0,0.0
8769,0.0,0.0,0.0,0.0,0.0
8770,0.0,0.0,0.0,0.0,0.0
8771,0.0,0.0,0.0,0.0,0.0
8772,0.0,0.0,0.0,0.0,0.0
8773,0.0,0.46311508646507415,1.0,0.0,0.0
8774,0.0,0.0,0.0,0.0,0.0
8775,0.0,0.0,0.0,0.39639991608400005,1.0
8776,0.0,0.0,0.0,0.0,0.0
8777,0.0,0.0,0.0,0.0,0.0
8778,0.0,0.0,0.0,0.0,0.0
8779,0.0,0.0,0.0,0.0,0.0
8780,0.0,0.0,0.0,0.0,0.0
8781,0.0,0.0,0.0,0.0,0.0
8782,0.0,0.0,0.0,0.0,0.0
8783,0.0,0.0,0.0,0.0,0.0
8784,0.0,0.0,0.0,0.0,0.0
8785,0.0,0.0,0.0,0.0,0.0
8786,0.0,0.0,0.0,0.0,0.0
8787,0.0,0.6111592667437403,1.0,0.0,0.0
8788,0.0,0.0,0.0,0.0,0.0
8789,0.0,0.0,0.0,0.0,0.0
8790,0.0,0.0,0.0,0.0,0.0
8791,0.0,0.0,0.0,0.34343402893879194,1.0
8792,0.0,0.0,0.0,0.0,0.0
8793,0.0,0.0,0.0,0.0,0.0
8794,0.0,0.0,0.0,0.0,0.0
8795,0.0,0.5975725345847609,1.0,0.0,0.0
8796,0.0,0.0,0.0,0.0,0.0
8797,0.0,0.0,0.0,0.0,0.0
8798,0.0,0.0,0.0,0.0,0.0
8799,0.0,0.0,0.0,0.0,0.0
8800,0.0,0.0,0.0,0.0,0.0
8801,0.0,0.0,0.0,0.0,0.0
8802,0.0,0.0,0.0,0.0,0.0
8803,0.0,0.0,0.0,0.0,0.0
8804,0.0,0.0,0.0,0.0,0.0
8805,0.0,0.5975627827545783,1.0,0.0,0.0
8806,0.0,0.0,0.0,0.0,0.0
8807,0.0,0.0,0.0,0.45617777528567016,1.0
8808,0.0,0.1625902723249959,1.0,0.32449208264434093,1.0
8809,0.0,0.0,0.0,0.0,0.0
8810,0.0,0.0,0.0,0.0,0.0
8811,0.0,0.0,0.0,0.0,0.0
8812,0.0,0.0,0.0,0.0,0.0
8813,0.0,0.0,0.0,0.3436618571723844,1.0
8814,0.0,0.0,0.0,0.0,0.0
8815,0.0,0.0,0.0,0.0,0.0
8816,0.0,0.0,0.0,0.0,0.0
8817,0.0,0.0,0.0,0.0,0.0
8818,0.0,0.0,0.0,0.0,0.0
8819,0.0,0.0,0.0,0.0,0.0
8820,0.0,0.0,0.0,0.3719961642527868,1.0
8821,0.0,0.0,0.0,0.0,0.0
8822,0.0,0.0,0.0,0.0,0.0
8823,0.0,0.0,0.0,0.0,0.0
8824,0.0,0.0,0.0,0.24251206789779678,1.0
8825,0.0,0.0,0.0,0.0,0.0
8826,0.0,0.36871362685307585,1.0,0.0,0.0
8827,0.0,0.0,0.0,0.0,0.0
8828,0.0,0.0,0.0,0.3112331327201847,1.0
8829,0.0,0.0,0.0,0.0,0.0
8830,0.0,0.0,0.0,0.0,0.0
8831,0.0,0.0,0.0,0.0,0.0
8832,0.0,0.0,0.0,0.0,0.0
8833,0.0,0.0,0.0,0.0,0.0
8834,0.0,0.0,0.0,0.0,0.0
8835,0.0,0.0,0.0,0.0,0.0
8836,0.0,0.0,0.0,0.0,0.0
8837,0.0,0.0,0.0,0.0,0.0
8838,0.0,0.0,0.0,0.0,0.0
8839,0.0,0.0,0.0,0.0,0.0
8840,0.0,0.23458006532551812,1.0,0.0,0.0
8841,0.0,0.0,0.0,0.0,0.0
8842,0.0,0.0,0.0,0.0,0.0
8843,0.0,0.0,0.0,0.0,0.0
8844,0.0,0.0,0.0,0.0,0.0
8845,0.0,0.0,0.0,0.3757127418681929,1.0
8846,0.0,0.0,0.0,0.0,0.0
8847,0.0,0.0,0.0,0.0,0.0
8848,0.0,0.0,0.0,0.0,0.0
8849,0.0,0.0,0.0,0.0,0.0
8850,0.0,0.0,0.0,0.0,0.0
8851,0.0,0.0,0.0,0.4958304302996098,1.0
8852,0.0,0.0,0.0,0.0,0.0
8853,0.0,0.0,0.0,0.0,0.0
8854,0.0,0.0,0.0,0.0,0.0
8855,0.0,0.7424903724794376,1.0,0.0,0.0
8856,0.0,0.0,0.0,0.0,0.0
8857,0.0,0.0,0.0,0.0,0.0
8858,0.0,0.0,0.0,0.7359689471855481,1.0
8859,0.0,0.0,0.0,0.0,0.0
8860,0.0,0.0,0.0,0.0,0.0
8861,0.0,0.0,0.0,0.0,0.0
8862,0.0,0.0,0.0,0.0,0.0
8863,0.0,0.3498190469265827,1.0,0.0,0.0
8864,0.0,0.0,0.0,0.0,0.0
8865,0.0,0.0,0.0,0.0,0.0
8866,0.0,0.0,0.0,0.0,0.0
8867,0.0,0.0,0.0,0.0,0.0
8868,0.0,0.0,0.0,0.0,0.0
8869,0.0,0.0,0.0,0.0,0.0
8870,0.0,0.0,0.0,0.0,0.0
8871,0.0,0.0,0.0,0.0,0.0
8872,0.0,0.0,0.0,0.0,0.0
8873,0.0,0.0,0.0,0.0,0.0
8874,0.0,0.0,0.0,0.0,0.0
8875,0.0,0.0,0.0,0.0,0.0
8876,0.0,0.0,0.0,0.0,0.0
8877,0.0,0.0,0.0,0.0,0.0
8878,0.0,0.0,0.0,0.0,0.0
8879,0.0,0.0,0.0,0.0,0.0
8880,0.0,0.0,0.0,0.0,0.0
8881,0.0,0.0,0.0,0.0,0.0
8882,0.0,0.0,0.0,0.0,0.0
8883,0.0,0.0,0.0,0.0,0.0
8884,0.0,0.0,0.0,0.0,0.0
8885,0.0,0.0,0.0,0.0,0.0
8886,0.0,0.4876513937556872,1.0,0.5746862082751858,1.0
8887,0.0,0.0,0.0,0.0,0.0
8888,0.0,0.0,0.0,0.0,0.0
8889,0.0,0.0,0.0,0.0,0.0
8890,0.0,0.0,0.0,0.0,0.0
8891,0.0,0.0,0.0,0.0,0.0
8892,0.0,0.20148287797773956,1.0,0.0,0.0
8893,0.0,0.0,0.0,0.0,0.0
8894,0.0,0.0,0.0,0.0,0.0
8895,0.0,0.0,0.0,0.0,0.0
8896,0.0,0.0,0.0,0.0,0.0
8897,0.0,0.0,0.0,0.0,0.0
8898,0.0,0.0,0.0,0.0,0.0
8899,0.0,0.0,0.0,0.0,0.0
8900,0.0,0.0,0.0,0.0,0.0
8901,0.0,0.3308018980291174,1.0,0.2767373292582489,1.0
8902,0.0,0.0,0.0,0.0,0.0
8903,0.0,0.0,0.0,0.0,0.0
8904,0.0,0.0,0.0,0.3140376017507409,1.0
8905,0.0,0.0,0.0,0.0,0.0
8906,0.0,0.0,0.0,0.0,0.0
8907,0.0,0.0,0.0,0.0,0.0
8908,0.0,0.0,0.0,0.0,0.0
8909,0.0,0.34822578661984727,1.0,0.46945019892256556,1.0
8910,0.0,0.0,0.0,0.0,0.0
8911,0.0,0.0,0.0,0.0,0.0
8912,0.0,0.0,0.0,0.0,0.0
8913,0.0,0.0,0.0,0.0,0.0
8914,0.0,0.0,0.0,0.0,0.0
8915,0.0,0.0,0.0,0.0,0.0
8916,0.0,0.0,0.0,0.0,0.0
8917,0.0,0.0,0.0,0.0,0.0
8918,0.0,0.0,0.0,0.0,0.0
8919,0.0,0.0,0.0,0.0,0.0
8920,0.0,0.0,0.0,0.0,0.0
8921,0.0,0.2401395522550982,1.0,0.0,0.0
8922,0.0,0.0,0.0,0.0,0.0
8923,0.0,0.0,0.0,0.0,0.0
8924,0.0,0.0,0.0,0.0,0.0
8925,0.0,0.0,0.0,0.0,0.0
8926,0.0,0.0,0.0,0.0,0.0
8927,0.0,0.0,0.0,0.0,0.0
8928,0.0,0.0,0.0,0.0,0.0
8929,0.0,0.0,0.0,0.0,0.0
8930,0.0,0.0,0.0,0.0,0.0
8931,0.0,0.0,0.0,0.0,0.0
8932,0.0,0.21841991955390228,1.0,0.0,0.0
8933,0.0,0.0,0.0,0.16143633086032239,1.0
8934,0.0,0.30402994696870866,1.0,0.27244541259287947,1.0
8935,0.0,0.2906856054618805,1.0,0.0,0.0
8936,0.0,0.0,0.0,0.0,0.0
8937,0.0,0.0,0.0,0.6014866373276135,1.0
8938,0.0,0.0,0.0,0.0,0.0
8939,0.0,0.0,0.0,0.0,0.0
8940,0.0,0.0,0.0,0.4334586458411993,1.0
8941,0.0,0.49925291543546313,1.0,0.47666345101733276,1.0
8942,0.0,0.46013263076255306,1.0,0.0,0.0
8943,0.0,0.0,0.0,0.3464104212876117,1.0
8944,0.0,0.0,0.0,0.0,0.0
8945,0.0,0.0,0.0,0.0,0.0
8946,0.0,0.0,0.0,0.0,0.0
8947,0.0,0.0,0.0,0.0,0.0
8948,0.0,0.0,0.0,0.0,0.0
8949,0.0,0.0,0.0,0.0,0.0
8950,0.0,0.0,0.0,0.0,0.0
8951,0.0,0.0,0.0,0.0,0.0
8952,0.0,0.0,0.0,0.0,0.0
8953,0.0,0.0,0.0,0.0,0.0
8954,0.0,0.0,0.0,0.0,0.0
8955,0.0,0.0,0.0,0.0,0.0
8956,0.0,0.0,0.0,0.0,0.0
8957,0.0,0.0,0.0,0.0,0.0
8958,0.0,0.0,0.0,0.0,0.0
8959,0.0,0.3651906576124663,1.0,0.0,0.0
8960,0.0,0.0,0.0,0.0,0.0
8961,0.0,0.0,0.0,0.0,0.0
8962,0.0,0.0,0.0,0.0,0.0
8963,0.0,0.0,0.0,0.39589871909590146,1.0
8964,0.0,0.0,0.0,0.0,0.0
8965,0.0,0.0,0.0,0.0,0.0
8966,0.0,0.0,0.0,0.0,0.0
8967,0.0,0.0,0.0,0.5426834918406932,1.0
8968,0.0,0.0,0.0,0.0,0.0
8969,0.0,0.0,0.0,0.0,0.0
8970,0.0,0.0,0.0,0.29702139134582883,1.0
8971,0.0,0.5827011089005332,1.0,0.4706587710640219,1.0
8972,0.0,0.0,0.0,0.0,0.0
8973,0.0,0.0,0.0,0.0,0.0
8974,0.0,0.0,0.0,0.0,0.0
8975,0.0,0.0,0.0,0.0,0.0
8976,0.0,0.0,0.0,0.0,0.0
8977,0.0,0.0,0.0,0.25625944252602517,1.0
8978,0.0,0.5444019493006752,1.0,0.09018666787326346,1.0
8979,0.0,0.0,0.0,0.0,0.0
8980,0.0,0.6621835161479926,1.0,0.0,0.0
8981,0.0,0.0,0.0,0.0,0.0
8982,0.0,0.37467554979402984,1.0,0.0,0.0
8983,0.0,0.3838894249832284,1.0,0.26718310594497563,1.0
8984,0.0,0.0,0.0,0.3179718421179444,1.0
8985,0.0,0.0,0.0,0.0,0.0
8986,0.0,0.8976761011184679,1.0,0.2876069512590482,1.0
8987,0.0,0.0,0.0,0.0,0.0
8988,0.0,0.30591853044239325,1.0,0.46120232900714786,1.0
8989,0.0,0.0,0.0,0.0,0.0
8990,0.0,0.8336114003047227,1.0,0.0,0.0
8991,0.0,0.0,0.0,0.0,0.0
8992,0.0,0.0,0.0,0.0,0.0
8993,0.0,0.0,0.0,0.0,0.0
8994,0.0,0.0,0.0,0.0,0.0
8995,0.0,0.0,0.0,0.0,0.0
8996,0.0,0.0,0.0,0.0,0.0
8997,0.0,0.0,0.0,0.0,0.0
8998,0.0,0.36477484167064833,1.0,0.0,0.0
8999,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0
9001,0.0,0.0,0.0,0.39736756316619426,1.0
9002,0.0,0.0,0.0,0.0,0.0
9003,0.0,0.0,0.0,0.0,0.0
9004,0.0,0.0,0.0,0.0,0.0
9005,0.0,0.5364280769913075,1.0,0.0,0.0
9006,0.0,0.0,0.0,0.0,0.0
9007,0.0,0.38388849174356576,1.0,0.0,0.0
9008,0.0,0.0,0.0,0.0,0.0
9009,0.0,0.0,0.0,0.0,0.0
9010,0.0,0.0,0.0,0.0,0.0
9011,0.0,0.0,0.0,0.17957831341130936,1.0
9012,0.0,0.0,0.0,0.0,0.0
9013,0.0,0.0,0.0,0.0,0.0
9014,0.0,0.41743324615336963,1.0,0.0,0.0
9015,0.0,0.0,0.0,0.0,0.0
9016,0.0,0.0,0.0,0.0,0.0
9017,0.0,0.3599461862553007,1.0,0.3892634128533293,1.0
9018,0.0,0.0,0.0,0.0,0.0
9019,0.0,0.0,0.0,0.0,0.0
9020,0.0,0.0,0.0,0.0,0.0
9021,0.0,0.0,0.0,0.0,0.0
9022,0.0,0.3367730065649531,1.0,0.0,0.0
9023,0.0,0.0,0.0,0.0,0.0
9024,0.0,0.0,0.0,0.0,0.0
9025,0.0,0.40563446487209365,1.0,0.0,0.0
9026,0.0,0.0,0.0,0.0,0.0
9027,0.0,0.0,0.0,0.0,0.0
9028,0.0,0.0,0.0,0.0,0.0
9029,0.0,0.2612590803957029,1.0,0.0,0.0
9030,0.0,0.0,0.0,0.0,0.0
9031,0.0,0.662429272754433,1.0,0.0,0.0
9032,0.0,0.0,0.0,0.0,0.0
9033,0.0,0.0,0.0,0.0,0.0
9034,0.0,0.0,0.0,0.0,0.0
9035,0.0,0.0,0.0,0.0,0.0
9036,0.0,0.0,0.0,0.0,0.0
9037,0.0,0.0,0.0,0.0,0.0
9038,0.0,0.0,0.0,0.0,0.0
9039,0.0,0.0,0.0,0.0,0.0
9040,0.0,0.0,0.0,0.0,0.0
9041,0.0,0.0,0.0,0.0,0.0
9042,0.0,0.0,0.0,0.0,0.0
9043,0.0,0.0,0.0,0.0,0.0
9044,0.0,0.0,0.0,0.0,0.0
9045,0.0,0.0,0.0,0.0,0.0
9046,0.0,0.0,0.0,0.0,0.0
9047,0.0,0.0,0.0,0.0,0.0
9048,0.0,0.0,0.0,0.5594764908786156,1.0
9049,0.0,0.0,0.0,0.0,0.0
9050,0.0,0.0,0.0,0.0,0.0
9051,0.0,0.5000964906896131,1.0,0.6164957356432016,1.0
9052,0.0,0.0,0.0,0.0,0.0
9053,0.0,0.0,0.0,0.0,0.0
9054,0.0,0.0,0.0,0.0,0.0
9055,0.0,0.0,0.0,0.0,0.0
9056,0.0,0.0,0.0,0.0,0.0
9057,0.0,0.0,0.0,0.0,0.0
9058,0.0,0.0,0.0,0.0,0.0
9059,0.0,0.0,0.0,0.0,0.0
9060,0.0,0.0,0.0,0.0,0.0
9061,0.0,0.4457120122645727,1.0,0.0,0.0
9062,0.0,0.5469265932765598,1.0,0.2855020579133256,1.0
9063,0.0,0.0,0.0,0.5718182756497379,1.0
9064,0.0,0.0,0.0,0.0,0.0
9065,0.0,0.0,0.0,0.0,0.0
9066,0.0,0.0,0.0,0.0,0.0
9067,0.0,0.0,0.0,0.0,0.0
9068,0.0,0.0,0.0,0.0,0.0
9069,0.0,0.0,0.0,0.0,0.0
9070,0.0,0.0,0.0,0.0,0.0
9071,0.0,0.0,0.0,0.0,0.0
9072,0.0,0.0,0.0,0.0,0.0
9073,0.0,0.0,0.0,0.0,0.0
9074,0.0,0.0,0.0,0.0,0.0
9075,0.0,0.0,0.0,0.0,0.0
9076,0.0,0.0,0.0,0.0,0.0
9077,0.0,0.0,0.0,0.0,0.0
9078,0.0,0.0,0.0,0.0,0.0
9079,0.0,0.0,0.0,0.0,0.0
9080,0.0,0.0,0.0,0.0,0.0
9081,0.0,0.0,0.0,0.0,0.0
9082,0.0,0.0,0.0,0.0,0.0
9083,0.0,0.0,0.0,0.0,0.0
9084,0.0,0.0,0.0,0.20800292682123,1.0
9085,0.0,0.6517512598787875,1.0,0.0,0.0
9086,0.0,0.0,0.0,0.0,0.0
9087,0.0,0.0,0.0,0.0,0.0
9088,0.0,0.0,0.0,0.0,0.0
9089,0.0,0.0,0.0,0.0,0.0
9090,0.0,0.0,0.0,0.0,0.0
9091,0.0,0.3768925602280896,1.0,0.2700473534524095,1.0
9092,0.0,0.0,0.0,0.0,0.0
9093,0.0,0.0,0.0,0.2717119589481203,1.0
9094,0.0,0.0,0.0,0.0,0.0
9095,0.0,0.0,0.0,0.0,0.0
9096,0.0,0.0,0.0,0.0,0.0
9097,0.0,0.5933809987413428,1.0,0.0,0.0
9098,0.0,0.5661498623094007,1.0,0.20037818733002188,1.0
9099,0.0,0.43018677355287716,1.0,0.5516323612365409,1.0
9100,0.0,0.0,0.0,0.3905401282707921,1.0
9101,0.0,0.0,0.0,0.0,0.0
9102,0.0,0.0,0.0,0.0,0.0
9103,0.0,0.4697883267740567,1.0,0.0,0.0
9104,0.0,0.40905924471718713,1.0,0.3941837677691391,1.0
9105,0.0,0.0,0.0,0.0,0.0
9106,0.0,0.0,0.0,0.0,0.0
9107,0.0,0.0,0.0,0.0,0.0
9108,0.0,0.0,0.0,0.0,0.0
9109,0.0,0.0,0.0,0.0,0.0
9110,0.0,0.0,0.0,0.0,0.0
9111,0.0,0.0,0.0,0.0,0.0
9112,0.0,0.0,0.0,0.0,0.0
9113,0.0,0.0,0.0,0.0,0.0
9114,0.0,0.0,0.0,0.0,0.0
9115,0.0,0.0,0.0,0.0,0.0
9116,0.0,0.0,0.0,0.0,0.0
9117,0.0,0.0,0.0,0.0,0.0
9118,0.0,0.0,0.0,0.0,0.0
9119,0.0,0.0,0.0,0.0,0.0
9120,0.0,0.548111660846362,1.0,0.0,0.0
9121,0.0,0.0,0.0,0.0,0.0
9122,0.0,0.0,0.0,0.0,0.0
9123,0.0,0.0,0.0,0.0,0.0
9124,0.0,0.0,0.0,0.0,0.0
9125,0.0,0.0,0.0,0.0,0.0
9126,0.0,0.0,0.0,0.0,0.0
9127,0.0,0.0,0.0,0.0,0.0
9128,0.0,0.0,0.0,0.0,0.0
9129,0.0,0.0,0.0,0.0,0.0
9130,0.0,0.0,0.0,0.0,0.0
9131,0.0,0.0,0.0,0.0,0.0
9132,0.0,0.0,0.0,0.0,0.0
9133,0.0,0.0,0.0,0.0,0.0
9134,0.0,0.0,0.0,0.0,0.0
9135,0.0,0.0,0.0,0.0,0.0
9136,0.0,0.0,0.0,0.0,0.0
9137,0.0,0.0,0.0,0.0,0.0
9138,0.0,0.0,0.0,0.3872898018368617,1.0
9139,0.0,0.0,0.0,0.0,0.0
9140,0.0,0.40170243256992166,1.0,0.0,0.0
9141,0.0,0.0,0.0,0.0,0.0
9142,0.0,0.0,0.0,0.0,0.0
9143,0.0,0.0,0.0,0.0,0.0
9144,0.0,0.0,0.0,0.0,0.0
9145,0.0,0.0,0.0,0.0,0.0
9146,0.0,0.0,0.0,0.0,0.0
9147,0.0,0.0,0.0,0.0,0.0
9148,0.0,0.0,0.0,0.0,0.0
9149,0.0,0.0,0.0,0.0,0.0
9150,0.0,0.0,0.0,0.0,0.0
9151,0.0,0.0,0.0,0.0,0.0
9152,0.0,0.0,0.0,0.0,0.0
9153,0.0,0.0,0.0,0.0,0.0
9154,0.0,0.0,0.0,0.0,0.0
9155,0.0,0.0,0.0,0.0,0.0
9156,0.0,0.0,0.0,0.0,0.0
9157,0.0,0.5628697136403379,1.0,0.0,0.0
9158,0.0,0.0,0.0,0.0,0.0
9159,0.0,0.0,0.0,0.0,0.0
9160,0.0,0.0,0.0,0.0,0.0
9161,0.0,0.0,0.0,0.0,0.0
9162,0.0,0.0,0.0,0.0,0.0
9163,0.0,0.0,0.0,0.0,0.0
9164,0.0,0.0,0.0,0.0,0.0
9165,0.0,0.0,0.0,0.0,0.0
9166,0.0,0.0,0.0,0.0,0.0
9167,0.0,0.0,0.0,0.0,0.0
9168,0.0,0.0,0.0,0.0,0.0
9169,0.0,0.0,0.0,0.0,0.0
9170,0.0,0.5355710064624855,1.0,0.6217020640921795,1.0
9171,0.0,0.0,0.0,0.0,0.0
9172,0.0,0.0,0.0,0.0,0.0
9173,0.0,0.0,0.0,0.0,0.0
9174,0.0,0.0,0.0,0.0,0.0
9175,0.0,0.7312105982806537,1.0,0.3722409000590864,1.0
9176,0.0,0.0,0.0,0.0,0.0
9177,0.0,0.0,0.0,0.0,0.0
9178,0.0,0.0,0.0,0.0,0.0
9179,0.0,0.0,0.0,0.0,0.0
9180,0.0,0.0,0.0,0.0,0.0
9181,0.0,0.0,0.0,0.0,0.0
9182,0.0,0.0,0.0,0.0,0.0
9183,0.0,0.0,0.0,0.0,0.0
9184,0.0,0.0,0.0,0.0,0.0
9185,0.0,0.0,0.0,0.0,0.0
9186,0.0,0.0,0.0,0.0,0.0
9187,0.0,0.0,0.0,0.0,0.0
9188,0.0,0.0,0.0,0.0,0.0
9189,0.0,0.0,0.0,0.0,0.0
9190,0.0,0.12636505437316425,1.0,0.37301229366885513,1.0
9191,0.0,0.0,0.0,0.0,0.0
9192,0.0,0.0,0.0,0.0,0.0
9193,0.0,0.0,0.0,0.0,0.0
9194,0.0,0.0,0.0,0.32204341594568775,1.0
9195,0.0,0.0,0.0,0.0,0.0
9196,0.0,0.0,0.0,0.0,0.0
9197,0.0,0.0,0.0,0.0,0.0
9198,0.0,0.0,0.0,0.0,0.0
9199,0.0,0.0,0.0,0.0,0.0
9200,0.0,0.0,0.0,0.0,0.0
9201,0.0,0.0,0.0,0.0,0.0
9202,0.0,0.0,0.0,0.0,0.0
9203,0.0,0.0,0.0,0.0,0.0
9204,0.0,0.0,0.0,0.0,0.0
9205,0.0,0.0,0.0,0.0,0.0
9206,0.0,0.0,0.0,0.0,0.0
9207,0.0,0.0,0.0,0.0,0.0
9208,0.0,0.3746919811035956,1.0,0.4853612926866351,1.0
9209,0.0,0.41605467291239584,1.0,0.0,0.0
9210,0.0,0.0,0.0,0.0,0.0
9211,0.0,0.0,0.0,0.0,0.0
9212,0.0,0.0,0.0,0.0,0.0
9213,0.0,0.5865978878123032,1.0,0.1879373545431835,1.0
9214,0.0,0.0,0.0,0.0,0.0
9215,0.0,0.0,0.0,0.0,0.0
9216,0.0,0.0,0.0,0.3265228443972842,1.0
9217,0.0,0.0,0.0,0.0,0.0
9218,0.0,0.0,0.0,0.0,0.0
9219,0.0,0.0,0.0,0.0,0.0
9220,0.0,0.0,0.0,0.0,0.0
9221,0.0,0.0,0.0,0.0,0.0
9222,0.0,0.0,0.0,0.0,0.0
9223,0.0,0.0,0.0,0.0,0.0
9224,0.0,0.0,0.0,0.0,0.0
9225,0.0,0.0,0.0,0.0,0.0
9226,0.0,0.0,0.0,0.0,0.0
9227,0.0,0.0,0.0,0.0,0.0
9228,0.0,0.0,0.0,0.0,0.0
9229,0.0,0.0,0.0,0.0,0.0
9230,0.0,0.0,0.0,0.0,0.0
9231,0.0,0.0,0.0,0.0,0.0
9232,0.0,0.0,0.0,0.0,0.0
9233,0.0,0.32445292180246454,1.0,0.0,0.0
9234,0.0,0.0,0.0,0.0,0.0
9235,0.0,0.36536172358837904,1.0,0.0,0.0
9236,0.0,0.6591759992904862,1.0,0.0,0.0
9237,0.0,0.0,0.0,0.0,0.0
9238,0.0,0.0,0.0,0.0,0.0
9239,0.0,0.0,0.0,0.0,0.0
9240,0.0,0.0,0.0,0.0,0.0
9241,0.0,0.0,0.0,0.0,0.0
9242,0.0,0.0,0.0,0.0,0.0
9243,0.0,0.0,0.0,0.0,0.0
9244,0.0,0.0,0.0,0.0,0.0
